guid,keys,vals,pairs,total
cpb-aacip-507-862b854459.101715,0,0,0,0
cpb-aacip-398-00ns1wds.50160,1.0,1.0,1.0,1.0
cpb-aacip-507-6t0gt5g28c.53955,0,0,0,0
cpb-aacip-398-278sfdms.10365,0,0,0,0
cpb-aacip-507-gm81j9807d.7650,0,0,0,0
cpb-aacip-507-gm81j9807d.101670,0,0,0,0
cpb-aacip-526-dj58c9s78v.1755,1.0,0.0,0.0,0.0
cpb-aacip-526-3r0pr7nr8r.53925,0,0,0,0
cpb-aacip-235-5370swqf.33585,0,0,0,0
cpb-aacip-526-dj58c9s78v.28155,1.0,0.0,0.0,0.0
cpb-aacip-507-862b854459.101085,0,0,0,0
cpb-aacip-398-00ns1wds.50055,1.0,1.0,1.0,1.0
cpb-aacip-526-r20rr1qt55.105630,1.0,0.0,0.0,0.0
cpb-aacip-507-154dn40c26.1845,0,0,0,0
cpb-aacip-507-6t0gt5g28c.54870,0,0,0,0
cpb-aacip-398-278sfdms.69240,0,0,0,0
cpb-aacip-189-623bk932.50475,1.0,1.0,1.0,1.0
cpb-aacip-507-tq5r786f7w.99750,1.0,1.0,1.0,1.0
cpb-aacip-507-154dn40c26.105540,0,0,0,0
cpb-aacip-901dfeea4db.107820,1.0,1.0,1.0,1.0
cpb-aacip-283-61rfjj43.103290,0.0,0.0,0.0,0.0
cpb-aacip-131-375tb64j.49005,1.0,1.0,1.0,1.0
cpb-aacip-0515ac167c0.52815,1.0,1.0,1.0,1.0
cpb-aacip-507-736m03zh49.52425,1.0,1.0,1.0,1.0
cpb-aacip-41-10wpzpt5.53010,0,0,0,0
cpb-aacip-507-gm81j9807d.8625,0,0,0,0
cpb-aacip-507-6t0gt5g28c.54450,0,0,0,0
cpb-aacip-507-tq5r786f7w.104820,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.107685,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.1860,1.0,1.0,1.0,1.0
cpb-aacip-526-sb3ws8js1h.50595,1.0,1.0,1.0,1.0
cpb-aacip-526-sb3ws8js1h.50310,1.0,1.0,1.0,1.0
cpb-aacip-398-278sfdms.69225,0,0,0,0
cpb-aacip-507-ms3jw87c9c.103770,0,0,0,0
cpb-aacip-507-gm81j9807d.53700,0,0,0,0
cpb-aacip-507-736m03zh49.106005,1.0,0.5,0.8333333333333334,0.4166666666666667
cpb-aacip-507-gm81j9807d.55320,0,0,0,0
cpb-aacip-398-278sfdms.69255,0,0,0,0
cpb-aacip-507-gm81j9807d.95805,0,0,0,0
cpb-aacip-507-rj48p5w80b.51255,0,0,0,0
cpb-aacip-398-00ns1wds.180,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.1620,1.0,0.0,0.0,0.0
cpb-aacip-398-278sfdms.6990,0,0,0,0
cpb-aacip-526-dj58c9s78v.84225,1.0,1.0,1.0,1.0
cpb-aacip-398-00ns1wds.50205,1.0,1.0,1.0,1.0
cpb-aacip-526-1j9765bd42.37920,0,0,0,0
cpb-aacip-526-jh3cz33b2z.19245,0,0,0,0
cpb-aacip-507-ms3jw87c9c.104460,0,0,0,0
cpb-aacip-0515ac167c0.52770,0.0,0.0,0.0,0.0
cpb-aacip-131-375tb64j.48630,0,0,0,0
cpb-aacip-259-m32n9b08.44010,0,0,0,0
cpb-aacip-151-5m6251g16w.21525,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.1605,1.0,1.0,1.0,1.0
cpb-aacip-151-5m6251g16w.21435,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.16620,0,0,0,0
cpb-aacip-901dfeea4db.1755,1.0,1.0,1.0,1.0
cpb-aacip-526-sb3ws8js1h.36945,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.7290,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.59130,0,0,0,0
cpb-aacip-507-862b854459.101250,0,0,0,0
cpb-aacip-398-00ns1wds.50520,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.1500,1.0,1.0,1.0,1.0
cpb-aacip-398-00ns1wds.2955,1.0,1.0,1.0,1.0
cpb-aacip-526-jh3cz33b2z.50325,0,0,0,0
cpb-aacip-398-278sfdms.17580,0,0,0,0
cpb-aacip-81-902z3f9j.51885,0,0,0,0
cpb-aacip-526-dj58c9s78v.83310,1.0,0.0,0.0,0.0
cpb-aacip-259-3n20fq7w.41010,1.0,0.0,0.0,0.0
cpb-aacip-507-7h1dj59628.7665,0,0,0,0
cpb-aacip-901dfeea4db.60795,1.0,0.0,0.0,0.0
cpb-aacip-398-87brvczv.5595,1.0,1.0,1.0,1.0
cpb-aacip-526-1j9765bd42.58245,0,0,0,0
cpb-aacip-398-00ns1wds.4335,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.66660,0,0,0,0
cpb-aacip-507-154dn40c26.87000,0,0,0,0
cpb-aacip-283-61rfjj43.38655,1.0,1.0,1.0,1.0
cpb-aacip-398-00ns1wds.49860,1.0,1.0,1.0,1.0
cpb-aacip-507-ms3jw87c9c.103815,0,0,0,0
cpb-aacip-507-tq5r786f7w.47325,1.0,1.0,1.0,1.0
cpb-aacip-526-th8bg2jm3n.7155,1.0,1.0,1.0,1.0
cpb-aacip-507-154dn40c26.26235,0,0,0,0
cpb-aacip-398-00ns1wds.50280,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.81345,1.0,1.0,1.0,1.0
cpb-aacip-507-154dn40c26.1815,0,0,0,0
cpb-aacip-293-30prr83h.103275,1.0,1.0,1.0,1.0
cpb-aacip-259-3n20fq7w.39825,1.0,1.0,1.0,1.0
cpb-aacip-507-ms3jw87c9c.91275,0,0,0,0
cpb-aacip-398-00ns1wds.51270,1.0,1.0,1.0,1.0
cpb-aacip-507-tq5r786f7w.48735,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.5895,1.0,0.0,0.0,0.0
cpb-aacip-507-ms3jw87c9c.78510,0,0,0,0
cpb-aacip-526-th8bg2jm3n.7455,1.0,1.0,1.0,1.0
cpb-aacip-526-sb3ws8js1h.36975,1.0,1.0,1.0,1.0
cpb-aacip-507-736m03zh49.105855,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.83130,1.0,1.0,1.0,1.0
cpb-aacip-526-sb3ws8js1h.35760,1.0,1.0,1.0,1.0
cpb-aacip-507-154dn40c26.1590,0,0,0,0
cpb-aacip-526-dj58c9s78v.28050,1.0,1.0,1.0,1.0
cpb-aacip-526-1j9765bd42.58155,0,0,0,0
cpb-aacip-526-dj58c9s78v.1890,1.0,0.0,0.0,0.0
cpb-aacip-151-5m6251g16w.21300,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.81255,1.0,1.0,1.0,1.0
cpb-aacip-0515ac167c0.52410,1.0,1.0,1.0,1.0
cpb-aacip-526-sb3ws8js1h.50670,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.8670,0,0,0,0
cpb-aacip-398-57np5q9c.31770,1.0,1.0,1.0,1.0
cpb-aacip-526-r20rr1qt55.101070,1.0,0.0,0.0,0.0
cpb-aacip-259-3j39316x.57780,0,0,0,0
cpb-aacip-283-61rfjj43.105375,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.87030,1.0,1.0,1.0,1.0
cpb-aacip-526-1j9765bd42.450,0,0,0,0
cpb-aacip-526-dj58c9s78v.107340,1.0,1.0,1.0,1.0
cpb-aacip-41-10wpzpt5.53340,0,0,0,0
cpb-aacip-526-jh3cz33b2z.51150,0,0,0,0
cpb-aacip-507-154dn40c26.1530,0,0,0,0
cpb-aacip-398-5370s4sx.86040,0,0,0,0
cpb-aacip-151-5m6251g16w.21315,1.0,1.0,1.0,1.0
cpb-aacip-507-tq5r786f7w.104805,1.0,1.0,1.0,1.0
cpb-aacip-398-278sfdms.10275,0,0,0,0
cpb-aacip-526-dj58c9s78v.107925,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.86940,1.0,1.0,1.0,1.0
cpb-aacip-283-61rfjj43.58905,1.0,1.0,1.0,1.0
cpb-aacip-398-00ns1wds.300,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.13110,0,0,0,0
cpb-aacip-189-623bk932.50175,0.0,1.0,0.0,0.0
cpb-aacip-398-00ns1wds.285,1.0,1.0,1.0,1.0
cpb-aacip-507-736m03zh49.105345,1.0,1.0,1.0,1.0
cpb-aacip-0515ac167c0.53085,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.82020,1.0,0.0,0.0,0.0
cpb-aacip-507-gm81j9807d.8085,0,0,0,0
cpb-aacip-526-dj58c9s78v.107835,1.0,1.0,1.0,1.0
cpb-aacip-526-1j9765bd42.58140,0,0,0,0
cpb-aacip-41-10wpzpt5.53535,0,0,0,0
cpb-aacip-507-gm81j9807d.9240,0,0,0,0
cpb-aacip-526-dj58c9s78v.83655,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.81480,1.0,0.0,0.0,0.0
cpb-aacip-526-sb3ws8js1h.35655,1.0,1.0,1.0,1.0
cpb-aacip-526-sb3ws8js1h.33030,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.57690,1.0,1.0,1.0,1.0
cpb-aacip-398-278sfdms.10410,0,0,0,0
cpb-aacip-41-10wpzpt5.53205,0,0,0,0
cpb-aacip-398-00ns1wds.4470,1.0,1.0,1.0,1.0
cpb-aacip-526-jh3cz33b2z.1590,0,0,0,0
cpb-aacip-507-736m03zh49.105990,1.0,1.0,1.0,1.0
cpb-aacip-0515ac167c0.52200,0.0,0.0,0.0,0.0
cpb-aacip-507-ms3jw87c9c.6375,0,0,0,0
cpb-aacip-526-3r0pr7nr8r.14070,0,0,0,0
cpb-aacip-526-3r0pr7nr8r.53940,0,0,0,0
cpb-aacip-259-3j39316x.44175,0,0,0,0
cpb-aacip-398-72p5hz1h.18585,0,0,0,0
cpb-aacip-526-dj58c9s78v.28740,1.0,1.0,1.0,1.0
cpb-aacip-507-7h1dj59628.7695,0,0,0,0
cpb-aacip-526-1j9765bd42.150,0,0,0,0
cpb-aacip-507-ms3jw87c9c.6345,0,0,0,0
cpb-aacip-507-tq5r786f7w.95250,1.0,1.0,1.0,1.0
cpb-aacip-283-61rfjj43.103710,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.6540,0,0,0,0
cpb-aacip-526-3r0pr7nr8r.54420,0,0,0,0
cpb-aacip-259-3n20fq7w.39840,1.0,1.0,1.0,1.0
cpb-aacip-507-tq5r786f7w.104205,1.0,1.0,1.0,1.0
cpb-aacip-398-72p5hz1h.11010,0,0,0,0
cpb-aacip-526-dj58c9s78v.81315,1.0,0.0,0.0,0.0
cpb-aacip-507-ms3jw87c9c.103755,0,0,0,0
cpb-aacip-526-1j9765bd42.50745,0,0,0,0
cpb-aacip-526-dj58c9s78v.2055,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.60840,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.84240,1.0,1.0,1.0,1.0
cpb-aacip-507-736m03zh49.101880,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.1455,1.0,1.0,1.0,1.0
cpb-aacip-398-5370s4sx.85980,0,0,0,0
cpb-aacip-526-r20rr1qt55.1515,1.0,1.0,1.0,1.0
cpb-aacip-526-3r0pr7nr8r.53820,0,0,0,0
cpb-aacip-398-72p5hz1h.1695,0,0,0,0
cpb-aacip-81-902z3f9j.51870,0,0,0,0
cpb-aacip-398-00ns1wds.4275,1.0,1.0,1.0,1.0
cpb-aacip-259-4x54hm72.16710,0,0,0,0
cpb-aacip-259-3n20fq7w.11160,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.107265,1.0,1.0,1.0,1.0
cpb-aacip-151-5m6251g16w.21540,1.0,1.0,1.0,1.0
cpb-aacip-293-30prr83h.103320,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.82350,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.1320,1.0,1.0,1.0,1.0
cpb-aacip-526-3r0pr7nr8r.53700,0,0,0,0
cpb-aacip-398-00ns1wds.3825,1.0,1.0,1.0,1.0
cpb-aacip-526-r20rr1qt55.101160,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.87180,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.6615,0,0,0,0
cpb-aacip-526-dj58c9s78v.8295,1.0,1.0,1.0,1.0
cpb-aacip-507-6t0gt5g28c.55305,0,0,0,0
cpb-aacip-526-jh3cz33b2z.17700,0,0,0,0
cpb-aacip-526-1j9765bd42.420,0,0,0,0
cpb-aacip-507-6t0gt5g28c.53745,0,0,0,0
cpb-aacip-131-375tb64j.48720,1.0,1.0,1.0,1.0
cpb-aacip-507-736m03zh49.105975,1.0,1.0,1.0,1.0
cpb-aacip-526-r20rr1qt55.45630,1.0,1.0,1.0,1.0
cpb-aacip-507-736m03zh49.105885,1.0,0.0,0.875,0.0
cpb-aacip-507-6t0gt5g28c.53910,0,0,0,0
cpb-aacip-0515ac167c0.52245,1.0,1.0,1.0,1.0
cpb-aacip-507-154dn40c26.105750,0,0,0,0
cpb-aacip-526-dj58c9s78v.87015,1.0,1.0,1.0,1.0
cpb-aacip-507-6t0gt5g28c.54720,0,0,0,0
cpb-aacip-398-00ns1wds.4830,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.1815,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.5040,1.0,1.0,1.0,1.0
cpb-aacip-526-jh3cz33b2z.50865,0,0,0,0
cpb-aacip-526-th8bg2jm3n.7440,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.55590,0,0,0,0
cpb-aacip-398-72p5hz1h.18660,0,0,0,0
cpb-aacip-526-dj58c9s78v.82095,1.0,1.0,1.0,1.0
cpb-aacip-398-278sfdms.6945,0,0,0,0
cpb-aacip-526-r20rr1qt55.7410,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.16680,0,0,0,0
cpb-aacip-507-862b854459.101730,0,0,0,0
cpb-aacip-81-902z3f9j.52200,0,0,0,0
cpb-aacip-398-278sfdms.107280,0,0,0,0
cpb-aacip-259-3j39316x.57705,0,0,0,0
cpb-aacip-81-902z3f9j.52365,0,0,0,0
cpb-aacip-526-dj58c9s78v.3795,1.0,1.0,1.0,1.0
cpb-aacip-526-sb3ws8js1h.50865,1.0,1.0,1.0,1.0
cpb-aacip-526-th8bg2jm3n.7500,1.0,1.0,1.0,1.0
cpb-aacip-507-154dn40c26.105570,0,0,0,0
cpb-aacip-526-jh3cz33b2z.50625,0,0,0,0
cpb-aacip-0515ac167c0.52125,1.0,1.0,1.0,1.0
cpb-aacip-221-03cz924b.50295,0.5,0.5,0.25,0.0625
cpb-aacip-507-6t0gt5g28c.55290,0,0,0,0
cpb-aacip-0515ac167c0.52995,1.0,1.0,1.0,1.0
cpb-aacip-526-sb3ws8js1h.50415,1.0,1.0,1.0,1.0
cpb-aacip-398-00ns1wds.2925,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.59820,1.0,1.0,1.0,1.0
cpb-aacip-526-sb3ws8js1h.36855,1.0,1.0,1.0,1.0
cpb-aacip-526-sb3ws8js1h.35640,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.107220,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.25200,1.0,1.0,1.0,1.0
cpb-aacip-526-3r0pr7nr8r.53850,0,0,0,0
cpb-aacip-398-87brvczv.5625,1.0,1.0,1.0,1.0
cpb-aacip-526-jh3cz33b2z.19260,0,0,0,0
cpb-aacip-526-dj58c9s78v.107025,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.7395,0,0,0,0
cpb-aacip-0515ac167c0.52140,1.0,1.0,1.0,1.0
cpb-aacip-221-03cz924b.50460,0.0,0.0,0.0,0.0
cpb-aacip-507-154dn40c26.105150,0,0,0,0
cpb-aacip-507-tq5r786f7w.104385,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.87090,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.82035,1.0,0.0,0.0,0.0
cpb-aacip-221-03cz924b.49815,1.0,1.0,1.0,1.0
cpb-aacip-507-154dn40c26.106140,0,0,0,0
cpb-aacip-526-3r0pr7nr8r.54615,0,0,0,0
cpb-aacip-526-jh3cz33b2z.49770,0,0,0,0
cpb-aacip-507-gm81j9807d.59505,0,0,0,0
cpb-aacip-526-dj58c9s78v.1965,1.0,1.0,1.0,1.0
cpb-aacip-507-736m03zh49.51375,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.86745,1.0,1.0,1.0,1.0
cpb-aacip-507-tq5r786f7w.99870,1.0,1.0,1.0,1.0
cpb-aacip-398-00ns1wds.50970,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.81975,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.58140,1.0,1.0,1.0,1.0
cpb-aacip-526-sb3ws8js1h.50340,1.0,1.0,1.0,1.0
cpb-aacip-235-5370swqf.3285,0,0,0,0
cpb-aacip-507-736m03zh49.51015,1.0,1.0,1.0,1.0
cpb-aacip-526-jh3cz33b2z.17670,0,0,0,0
cpb-aacip-507-736m03zh49.105090,1.0,0.0,0.8333333333333334,0.0
cpb-aacip-526-jh3cz33b2z.50025,0,0,0,0
cpb-aacip-151-5m6251g16w.21345,1.0,1.0,1.0,1.0
cpb-aacip-259-ww76x89q.19095,1.0,1.0,1.0,1.0
cpb-aacip-398-00ns1wds.270,1.0,1.0,1.0,1.0
cpb-aacip-398-5370s4sx.86880,0,0,0,0
cpb-aacip-41-10wpzpt5.52995,0,0,0,0
cpb-aacip-526-dj58c9s78v.84330,1.0,0.0,0.0,0.0
cpb-aacip-398-278sfdms.106890,0,0,0,0
cpb-aacip-526-r20rr1qt55.45885,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.6645,0,0,0,0
cpb-aacip-507-736m03zh49.50670,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.57945,1.0,1.0,1.0,1.0
cpb-aacip-398-00ns1wds.49695,1.0,1.0,1.0,1.0
cpb-aacip-507-tq5r786f7w.65805,1.0,0.0,0.0,0.0
cpb-aacip-283-61rfjj43.103170,1.0,1.0,1.0,1.0
cpb-aacip-526-sb3ws8js1h.33120,1.0,1.0,1.0,1.0
cpb-aacip-507-736m03zh49.102075,1.0,1.0,1.0,1.0
cpb-aacip-259-3n20fq7w.11190,1.0,1.0,1.0,1.0
cpb-aacip-398-57np5q9c.28425,1.0,1.0,1.0,1.0
cpb-aacip-259-3n20fq7w.42645,0,0,0,0
cpb-aacip-507-862b854459.100920,0,0,0,0
cpb-aacip-507-gm81j9807d.9060,0,0,0,0
cpb-aacip-526-dj58c9s78v.83820,1.0,1.0,1.0,1.0
cpb-aacip-507-tq5r786f7w.95175,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.8175,1.0,1.0,1.0,1.0
cpb-aacip-259-3n20fq7w.40995,1.0,0.0,0.0,0.0
cpb-aacip-526-dj58c9s78v.83415,1.0,1.0,1.0,1.0
cpb-aacip-507-154dn40c26.106230,0,0,0,0
cpb-aacip-526-r20rr1qt55.105615,1.0,0.0,0.0,0.0
cpb-aacip-259-m32n9b08.43950,0,0,0,0
cpb-aacip-507-7h1dj59628.13185,0,0,0,0
cpb-aacip-398-57np5q9c.31755,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.55650,0,0,0,0
cpb-aacip-507-154dn40c26.106125,0,0,0,0
cpb-aacip-398-72p5hz1h.1680,0,0,0,0
cpb-aacip-526-1j9765bd42.75,0,0,0,0
cpb-aacip-901dfeea4db.87570,1.0,1.0,1.0,1.0
cpb-aacip-507-154dn40c26.105720,0,0,0,0
cpb-aacip-507-gm81j9807d.6360,0,0,0,0
cpb-aacip-398-278sfdms.70635,0,0,0,0
cpb-aacip-41-10wpzpt5.53040,0,0,0,0
cpb-aacip-526-sb3ws8js1h.390,1.0,1.0,1.0,1.0
cpb-aacip-526-sb3ws8js1h.450,1.0,0.0,0.0,0.0
cpb-aacip-259-3j39316x.35250,0,0,0,0
cpb-aacip-507-6t0gt5g28c.54420,0,0,0,0
cpb-aacip-526-th8bg2jm3n.7320,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.8325,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.78825,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.59160,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.87105,1.0,1.0,1.0,1.0
cpb-aacip-507-ms3jw87c9c.6060,0,0,0,0
cpb-aacip-259-3j39316x.57675,0,0,0,0
cpb-aacip-507-862b854459.101625,0,0,0,0
cpb-aacip-526-dj58c9s78v.1635,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.56160,0,0,0,0
cpb-aacip-526-dj58c9s78v.79185,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.5670,1.0,1.0,1.0,1.0
cpb-aacip-507-tq5r786f7w.95205,1.0,1.0,1.0,1.0
cpb-aacip-526-1j9765bd42.270,0,0,0,0
cpb-aacip-526-dj58c9s78v.25080,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.14940,1.0,1.0,1.0,1.0
cpb-aacip-0515ac167c0.52515,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.82155,1.0,1.0,1.0,1.0
cpb-aacip-221-03cz924b.50505,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.1485,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.87165,1.0,1.0,1.0,1.0
cpb-aacip-398-278sfdms.70245,0,0,0,0
cpb-aacip-526-dj58c9s78v.4065,1.0,1.0,1.0,1.0
cpb-aacip-398-00ns1wds.51120,1.0,1.0,1.0,1.0
cpb-aacip-526-th8bg2jm3n.7515,1.0,1.0,1.0,1.0
cpb-aacip-507-6t0gt5g28c.54780,0,0,0,0
cpb-aacip-507-736m03zh49.93270,1.0,1.0,1.0,1.0
cpb-aacip-507-736m03zh49.106305,1.0,1.0,1.0,1.0
cpb-aacip-81-902z3f9j.52305,0,0,0,0
cpb-aacip-41-10wpzpt5.53145,0,0,0,0
cpb-aacip-81-902z3f9j.375,0,0,0,0
cpb-aacip-526-dj58c9s78v.3765,1.0,1.0,1.0,1.0
cpb-aacip-283-61rfjj43.105330,1.0,1.0,1.0,1.0
cpb-aacip-507-7h1dj59628.102105,0,0,0,0
cpb-aacip-398-00ns1wds.150,1.0,1.0,1.0,1.0
cpb-aacip-526-jh3cz33b2z.17745,0,0,0,0
cpb-aacip-526-sb3ws8js1h.18450,1.0,1.0,1.0,1.0
cpb-aacip-526-sb3ws8js1h.50370,1.0,1.0,1.0,1.0
cpb-aacip-507-862b854459.101565,0,0,0,0
cpb-aacip-507-gm81j9807d.56145,0,0,0,0
cpb-aacip-526-jh3cz33b2z.4305,0,0,0,0
cpb-aacip-507-154dn40c26.105480,0,0,0,0
cpb-aacip-901dfeea4db.59310,1.0,0.0,0.0,0.0
cpb-aacip-507-6t0gt5g28c.53880,0,0,0,0
cpb-aacip-0515ac167c0.53175,1.0,1.0,1.0,1.0
cpb-aacip-0515ac167c0.52950,1.0,1.0,1.0,1.0
cpb-aacip-81-902z3f9j.52545,0,0,0,0
cpb-aacip-507-gm81j9807d.95625,0,0,0,0
cpb-aacip-526-sb3ws8js1h.50745,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.101790,0,0,0,0
cpb-aacip-507-6t0gt5g28c.54075,0,0,0,0
cpb-aacip-507-154dn40c26.105555,0,0,0,0
cpb-aacip-151-5m6251g16w.21390,1.0,1.0,1.0,1.0
cpb-aacip-0515ac167c0.52965,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.59745,1.0,1.0,1.0,1.0
cpb-aacip-283-61rfjj43.102975,1.0,0.0,0.0,0.0
cpb-aacip-526-jh3cz33b2z.50100,0,0,0,0
cpb-aacip-283-61rfjj43.103185,1.0,0.5,0.8,0.4
cpb-aacip-0515ac167c0.51885,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.81240,1.0,1.0,1.0,1.0
cpb-aacip-526-r20rr1qt55.105375,1.0,1.0,1.0,1.0
cpb-aacip-526-3r0pr7nr8r.11310,0,0,0,0
cpb-aacip-507-154dn40c26.105450,0,0,0,0
cpb-aacip-507-862b854459.68055,0,0,0,0
cpb-aacip-398-00ns1wds.50130,1.0,1.0,1.0,1.0
cpb-aacip-41-10wpzpt5.53025,0,0,0,0
cpb-aacip-189-784j16n7.49350,0,0,0,0
cpb-aacip-398-278sfdms.107205,0,0,0,0
cpb-aacip-526-dj58c9s78v.15075,1.0,0.0,0.0,0.0
cpb-aacip-507-6t0gt5g28c.54690,0,0,0,0
cpb-aacip-526-dj58c9s78v.82500,1.0,1.0,1.0,1.0
cpb-aacip-41-10wpzpt5.53550,0,0,0,0
cpb-aacip-507-736m03zh49.106320,1.0,1.0,1.0,1.0
cpb-aacip-526-th8bg2jm3n.7170,1.0,1.0,1.0,1.0
cpb-aacip-151-5m6251g16w.21420,1.0,1.0,1.0,1.0
cpb-aacip-398-00ns1wds.2940,1.0,1.0,1.0,1.0
cpb-aacip-526-r20rr1qt55.101265,1.0,0.0,0.0,0.0
cpb-aacip-526-3r0pr7nr8r.54630,0,0,0,0
cpb-aacip-131-375tb64j.48645,1.0,1.0,1.0,1.0
cpb-aacip-259-3n20fq7w.40965,1.0,0.0,0.0,0.0
cpb-aacip-507-154dn40c26.105510,0,0,0,0
cpb-aacip-526-dj58c9s78v.8220,1.0,1.0,1.0,1.0
cpb-aacip-398-00ns1wds.50040,1.0,1.0,1.0,1.0
cpb-aacip-526-sb3ws8js1h.50460,1.0,1.0,1.0,1.0
cpb-aacip-507-tq5r786f7w.104370,1.0,1.0,1.0,1.0
cpb-aacip-507-ms3jw87c9c.103680,0,0,0,0
cpb-aacip-507-ms3jw87c9c.104850,0,0,0,0
cpb-aacip-526-dj58c9s78v.7200,1.0,0.0,0.0,0.0
cpb-aacip-526-dj58c9s78v.83790,1.0,1.0,1.0,1.0
cpb-aacip-526-3r0pr7nr8r.54240,0,0,0,0
cpb-aacip-398-00ns1wds.49380,1.0,0.0,0.0,0.0
cpb-aacip-526-dj58c9s78v.5490,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.81675,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.107535,1.0,1.0,1.0,1.0
cpb-aacip-398-00ns1wds.4365,1.0,1.0,1.0,1.0
cpb-aacip-283-61rfjj43.102930,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.27870,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.8190,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.6420,0,0,0,0
cpb-aacip-259-3n20fq7w.39855,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.5775,1.0,1.0,1.0,1.0
cpb-aacip-283-61rfjj43.104610,1.0,1.0,1.0,1.0
cpb-aacip-507-736m03zh49.102105,1.0,1.0,1.0,1.0
cpb-aacip-526-jh3cz33b2z.19140,0,0,0,0
cpb-aacip-526-dj58c9s78v.106950,1.0,1.0,1.0,1.0
cpb-aacip-526-r20rr1qt55.45900,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.1935,1.0,1.0,1.0,1.0
cpb-aacip-259-3j39316x.57465,0,0,0,0
cpb-aacip-507-154dn40c26.105210,0,0,0,0
